CAISO 5-Minute Real-Time Locational Marginal Prices ($/megawatt) for Zones
5-minute real-time locational marginal prices for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP,NP-15 (Congestion),SP-15 (Congestion),ZP-26 (Congestion),NP-15 (Energy),SP-15 (Energy),ZP-26 (Energy),NP-15 (Loss),SP-15 (Loss),ZP-26 (Loss)
2024-01-30 14:50:00,2024-01-30 06:45:00,2024-01-30 06:50:00,2024-01-30,7,47.09169,46.41667,46.3216,0.69112,0.69112,0.69112,47.5367,47.5367,47.5367,-1.13613,-1.81115,-1.90622
2024-01-30 14:55:00,2024-01-30 06:50:00,2024-01-30 06:55:00,2024-01-30,7,47.55487,46.87313,46.77711,0.6926,0.6926,0.6926,48.0097,48.0097,48.0097,-1.14743,-1.82917,-1.92519
2024-01-30 15:00:00,2024-01-30 06:55:00,2024-01-30 07:00:00,2024-01-30,7,49.07172,48.36796,48.26884,0.69527,0.69527,0.69527,49.56096,49.56096,49.56096,-1.18451,-1.88827,-1.98739
2024-01-30 15:05:00,2024-01-30 07:00:00,2024-01-30 07:05:00,2024-01-30,8,52.2124,51.37882,51.34189,0.72585,0.72585,0.72585,52.75802,52.75802,52.75802,-1.27147,-2.10504,-2.14198
2024-01-30 15:10:00,2024-01-30 07:05:00,2024-01-30 07:10:00,2024-01-30,8,52.2124,51.37882,51.34189,0.72585,0.72585,0.72585,52.75802,52.75802,52.75802,-1.27147,-2.10504,-2.14198
2024-01-30 15:15:00,2024-01-30 07:10:00,2024-01-30 07:15:00,2024-01-30,8,49.86099,49.06535,49.0301,0.71807,0.71807,0.71807,50.35651,50.35651,50.35651,-1.21359,-2.00922,-2.04447
2024-01-30 15:20:00,2024-01-30 07:15:00,2024-01-30 07:20:00,2024-01-30,8,47.29782,46.0952,46.26633,0.69048,0.69048,0.69048,47.53426,47.53426,47.53426,-0.92692,-2.12953,-1.95841
2024-01-30 15:25:00,2024-01-30 07:20:00,2024-01-30 07:25:00,2024-01-30,8,44.72708,43.59058,43.75229,0.68195,0.68195,0.68195,44.92109,44.92109,44.92109,-0.87596,-2.01246,-1.85075
2024-01-30 15:30:00,2024-01-30 07:25:00,2024-01-30 07:30:00,2024-01-30,8,43.58062,42.4731,42.63069,0.65885,0.65885,0.65885,43.77539,43.77539,43.77539,-0.85362,-1.96114,-1.80355
2024-01-30 15:35:00,2024-01-30 07:30:00,2024-01-30 07:35:00,2024-01-30,8,39.81173,38.27933,38.70014,0.62821,0.62821,0.62821,39.69962,39.69962,39.69962,-0.5161,-2.0485,-1.62768
2024-01-30 15:40:00,2024-01-30 07:35:00,2024-01-30 07:40:00,2024-01-30,8,39.25057,37.73985,38.15471,0.62171,0.62171,0.62171,39.13765,39.13765,39.13765,-0.50879,-2.0195,-1.60464
2024-01-30 15:45:00,2024-01-30 07:40:00,2024-01-30 07:45:00,2024-01-30,8,36.36392,34.9661,35.34996,0.62155,0.62155,0.62155,36.21314,36.21314,36.21314,-0.47077,-1.8686,-1.48474
2024-01-30 15:50:00,2024-01-30 07:45:00,2024-01-30 07:50:00,2024-01-30,8,28.37285,26.85322,27.30771,0.60684,0.60684,0.60684,27.88311,27.88311,27.88311,-0.11711,-1.63674,-1.18224
2024-01-30 15:55:00,2024-01-30 07:50:00,2024-01-30 07:55:00,2024-01-30,8,27.15463,25.70151,26.13611,0.60387,0.60387,0.60387,26.66274,26.66274,26.66274,-0.11198,-1.5651,-1.1305
2024-01-30 16:00:00,2024-01-30 07:55:00,2024-01-30 08:00:00,2024-01-30,8,23.43734,22.18736,22.5612,0.59819,0.59819,0.59819,22.93548,22.93548,22.93548,-0.09633,-1.34631,-0.97246
2024-01-30 16:05:00,2024-01-30 08:00:00,2024-01-30 08:05:00,2024-01-30,9,22.96747,21.42235,21.88767,0.61449,0.61449,0.61449,22.26392,22.26392,22.26392,0.08906,-1.45606,-0.99074
2024-01-30 16:10:00,2024-01-30 08:05:00,2024-01-30 08:10:00,2024-01-30,9,24.88391,23.20675,23.71183,0.62067,0.62067,0.62067,24.16657,24.16657,24.16657,0.09667,-1.58049,-1.07541
2024-01-30 16:15:00,2024-01-30 08:10:00,2024-01-30 08:15:00,2024-01-30,9,24.25235,22.61871,23.11068,0.61864,0.61864,0.61864,23.53956,23.53956,23.53956,0.09416,-1.53949,-1.04751
2024-01-30 16:20:00,2024-01-30 08:15:00,2024-01-30 08:20:00,2024-01-30,9,26.45514,18.06464,15.81635,4.52301,-2.02085,-4.73514,21.67421,21.67421,21.67421,0.25792,-1.58872,-1.12272
2024-01-30 16:25:00,2024-01-30 08:20:00,2024-01-30 08:25:00,2024-01-30,9,27.77305,14.17501,9.66097,7.72335,-4.18654,-9.12658,19.81391,19.81391,19.81391,0.23579,-1.45236,-1.02636
2024-01-30 16:30:00,2024-01-30 08:25:00,2024-01-30 08:30:00,2024-01-30,9,23.43502,12.16795,8.44715,6.47605,-3.3631,-7.44423,16.75952,16.75952,16.75952,0.19944,-1.22847,-0.86814
2024-01-30 16:35:00,2024-01-30 08:30:00,2024-01-30 08:35:00,2024-01-30,9,23.71003,11.44543,7.20515,7.05022,-3.84489,-8.36402,16.49976,16.49976,16.49976,0.16005,-1.20943,-0.93059
2024-01-30 16:40:00,2024-01-30 08:35:00,2024-01-30 08:40:00,2024-01-30,9,24.70214,10.04616,4.79096,8.49502,-4.82869,-10.35515,16.05141,16.05141,16.05141,0.1557,-1.17657,-0.9053
2024-01-30 16:45:00,2024-01-30 08:40:00,2024-01-30 08:45:00,2024-01-30,9,22.8027,10.98411,6.89464,6.8155,-3.68889,-8.04595,15.83361,15.83361,15.83361,0.15359,-1.1606,-0.89302
2024-01-30 16:50:00,2024-01-30 08:45:00,2024-01-30 08:50:00,2024-01-30,9,16.36927,12.77531,12.25326,1.48908,-0.97742,-1.65462,14.77675,14.77675,14.77675,0.10344,-1.02403,-0.86887
2024-01-30 16:55:00,2024-01-30 08:50:00,2024-01-30 08:55:00,2024-01-30,9,18.84589,8.6153,6.27012,3.99743,-5.1081,-7.6081,14.74524,14.74524,14.74524,0.10322,-1.02185,-0.86702
2024-01-30 17:00:00,2024-01-30 08:55:00,2024-01-30 09:00:00,2024-01-30,9,21.5798,7.68584,4.37811,5.34616,-7.31778,-10.79478,16.12079,16.12079,16.12079,0.11285,-1.11717,-0.9479
2024-01-30 17:05:00,2024-01-30 09:00:00,2024-01-30 09:05:00,2024-01-30,10,25.79097,13.91373,11.71214,4.23284,-5.87475,-8.31329,21.3468,21.3468,21.3468,0.21133,-1.55832,-1.32137
2024-01-30 17:10:00,2024-01-30 09:05:00,2024-01-30 09:10:00,2024-01-30,10,30.07425,12.99844,10.99553,5.41883,-9.63308,-11.90698,24.41372,24.41372,24.41372,0.2417,-1.7822,-1.51121
2024-01-30 17:15:00,2024-01-30 09:10:00,2024-01-30 09:15:00,2024-01-30,10,29.23327,12.85761,10.99128,5.18996,-9.21204,-11.34264,23.80761,23.80761,23.80761,0.2357,-1.73796,-1.47369
2024-01-30 17:20:00,2024-01-30 09:15:00,2024-01-30 09:20:00,2024-01-30,10,29.60146,11.94444,10.37115,5.57488,-10.07497,-11.94315,23.78163,23.78163,23.78163,0.24495,-1.76222,-1.46733
2024-01-30 17:25:00,2024-01-30 09:20:00,2024-01-30 09:25:00,2024-01-30,10,28.59049,10.10666,8.34308,5.88763,-10.69961,-12.74185,22.47141,22.47141,22.47141,0.23146,-1.66513,-1.38649
2024-01-30 17:30:00,2024-01-30 09:25:00,2024-01-30 09:30:00,2024-01-30,10,25.61796,11.80453,9.37078,4.80315,-7.27142,-9.96064,20.6026,20.6026,20.6026,0.21221,-1.52665,-1.27118
2024-01-30 17:35:00,2024-01-30 09:30:00,2024-01-30 09:35:00,2024-01-30,10,29.30587,7.72266,3.39707,7.40384,-12.54441,-16.99861,21.79957,21.79957,21.79957,0.10246,-1.53251,-1.40389
2024-01-30 17:40:00,2024-01-30 09:35:00,2024-01-30 09:40:00,2024-01-30,10,25.79503,6.00578,1.54247,7.06677,-11.32444,-15.89772,18.64066,18.64066,18.64066,0.08761,-1.31044,-1.20046
2024-01-30 17:45:00,2024-01-30 09:40:00,2024-01-30 09:45:00,2024-01-30,10,25.71913,6.55778,2.25849,6.84082,-10.91128,-15.32143,18.79,18.79,18.79,0.08831,-1.32094,-1.21008
2024-01-30 17:50:00,2024-01-30 09:45:00,2024-01-30 09:50:00,2024-01-30,10,20.22967,0.23737,-3.46278,6.8384,-12.13169,-15.90905,13.31009,13.31009,13.31009,0.08119,-0.94102,-0.86382
2024-01-30 17:55:00,2024-01-30 09:50:00,2024-01-30 09:55:00,2024-01-30,10,21.08743,0.22708,-3.69152,7.13783,-12.65769,-16.65671,13.86503,13.86503,13.86503,0.08458,-0.98026,-0.89984
2024-01-30 18:00:00,2024-01-30 09:55:00,2024-01-30 10:00:00,2024-01-30,10,18.67871,-1.92476,-5.5317,6.78359,-12.91188,-16.58738,11.823,11.823,11.823,0.07212,-0.83589,-0.76731
2024-01-30 18:05:00,2024-01-30 10:00:00,2024-01-30 10:05:00,2024-01-30,11,26.85225,7.05783,1.73485,6.02933,-12.39618,-17.715,20.8042,20.8042,20.8042,0.01872,-1.35019,-1.35435
2024-01-30 18:10:00,2024-01-30 10:05:00,2024-01-30 10:10:00,2024-01-30,11,27.25711,8.27178,-11.68474,6.7427,-10.894,-30.84643,20.49597,20.49597,20.49597,0.01845,-1.33019,-1.33429
2024-01-30 18:15:00,2024-01-30 10:10:00,2024-01-30 10:15:00,2024-01-30,11,27.936,9.09684,-11.26891,6.73607,-10.70938,-31.0709,21.18086,21.18086,21.18086,0.01906,-1.37464,-1.37887
2024-01-30 18:20:00,2024-01-30 10:15:00,2024-01-30 10:20:00,2024-01-30,11,25.51565,9.49707,-10.68006,5.05729,-9.54207,-29.73552,20.39107,20.39107,20.39107,0.06729,-1.35193,-1.33561
2024-01-30 18:25:00,2024-01-30 10:20:00,2024-01-30 10:25:00,2024-01-30,11,25.38008,8.7651,3.71801,5.5461,-9.69297,-14.75588,19.76875,19.76875,19.76875,0.06524,-1.31067,-1.29485
2024-01-30 18:30:00,2024-01-30 10:25:00,2024-01-30 10:30:00,2024-01-30,11,21.89063,9.00619,-10.34373,5.02252,-6.69176,-26.05514,16.81263,16.81263,16.81263,0.05548,-1.11468,-1.10123
2024-01-30 18:35:00,2024-01-30 10:30:00,2024-01-30 10:35:00,2024-01-30,11,18.55862,8.67551,-12.10832,4.39994,-4.50962,-25.3245,14.10929,14.10929,14.10929,0.04938,-0.92416,-0.89312
2024-01-30 18:40:00,2024-01-30 10:35:00,2024-01-30 10:40:00,2024-01-30,11,14.6707,8.38325,-10.04466,3.279,-2.22516,-20.67805,11.35196,11.35196,11.35196,0.03973,-0.74355,-0.71858
2024-01-30 18:45:00,2024-01-30 10:40:00,2024-01-30 10:45:00,2024-01-30,11,16.75479,8.41752,6.94745,1.86209,-5.45117,-6.95388,14.84076,14.84076,14.84076,0.05194,-0.97207,-0.93942
2024-01-30 18:50:00,2024-01-30 10:45:00,2024-01-30 10:50:00,2024-01-30,11,20.56822,9.34667,7.81171,3.23137,-6.92202,-8.43443,17.34031,17.34031,17.34031,-0.00347,-1.07163,-1.09417
2024-01-30 18:55:00,2024-01-30 10:50:00,2024-01-30 10:55:00,2024-01-30,11,18.73621,13.8687,12.92542,1.99153,-1.8443,-2.76581,16.74803,16.74803,16.74803,-0.00335,-1.03503,-1.0568
2024-01-30 19:00:00,2024-01-30 10:55:00,2024-01-30 11:00:00,2024-01-30,11,16.75153,14.84585,14.74654,0.47241,-0.43027,-0.50842,16.28238,16.28238,16.28238,-0.00326,-1.00625,-1.02742
2024-01-30 19:05:00,2024-01-30 11:00:00,2024-01-30 11:05:00,2024-01-30,12,21.78683,16.05008,15.44308,1.57455,-2.76249,-3.40372,20.13978,20.13978,20.13978,0.0725,-1.32721,-1.29297
2024-01-30 19:10:00,2024-01-30 11:05:00,2024-01-30 11:10:00,2024-01-30,12,21.49084,14.84283,13.05779,2.0034,-3.2951,-5.11315,19.41754,19.41754,19.41754,0.0699,-1.27962,-1.24661
2024-01-30 19:15:00,2024-01-30 11:10:00,2024-01-30 11:15:00,2024-01-30,12,18.57718,14.75523,14.10424,1.17838,-1.43869,-2.11915,17.33639,17.33639,17.33639,0.06241,-1.14247,-1.113
2024-01-30 19:20:00,2024-01-30 11:15:00,2024-01-30 11:20:00,2024-01-30,12,18.837,14.49592,12.97051,1.42613,-1.68271,-3.24972,17.33115,17.33115,17.33115,0.07972,-1.15252,-1.11093
2024-01-30 19:25:00,2024-01-30 11:20:00,2024-01-30 11:25:00,2024-01-30,12,18.57404,14.5949,13.93984,1.21713,-1.53358,-2.23011,17.27743,17.27743,17.27743,0.07948,-1.14895,-1.10748
2024-01-30 19:30:00,2024-01-30 11:25:00,2024-01-30 11:30:00,2024-01-30,12,18.51905,13.6797,12.911,1.47665,-2.15654,-2.96594,16.96436,16.96436,16.96436,0.07804,-1.12813,-1.08742
2024-01-30 19:35:00,2024-01-30 11:30:00,2024-01-30 11:35:00,2024-01-30,12,14.71143,13.76041,13.77775,0.22928,0.22928,0.22928,14.45324,14.45324,14.45324,0.02891,-0.92212,-0.90477
2024-01-30 19:40:00,2024-01-30 11:35:00,2024-01-30 11:40:00,2024-01-30,12,14.35181,13.4244,13.44131,0.22921,0.22921,0.22921,14.09441,14.09441,14.09441,0.02819,-0.89922,-0.88231
2024-01-30 19:45:00,2024-01-30 11:40:00,2024-01-30 11:45:00,2024-01-30,12,13.40328,12.53818,12.55396,0.22954,0.22954,0.22954,13.14745,13.14745,13.14745,0.02629,-0.83881,-0.82303
2024-01-30 19:50:00,2024-01-30 11:45:00,2024-01-30 11:50:00,2024-01-30,12,14.92894,13.39602,12.34235,0.53193,-0.07637,-1.13867,14.37976,14.37976,14.37976,0.01726,-0.90736,-0.89873
2024-01-30 19:55:00,2024-01-30 11:50:00,2024-01-30 11:55:00,2024-01-30,12,15.78466,14.20249,-5.31378,1.11357,0.47363,-19.05144,14.6535,14.6535,14.6535,0.01758,-0.92464,-0.91584
2024-01-30 20:00:00,2024-01-30 11:55:00,2024-01-30 12:00:00,2024-01-30,12,16.19748,14.5653,-7.3546,1.20068,0.53164,-21.39725,14.97882,14.97882,14.97882,0.01797,-0.94516,-0.93618
2024-01-30 20:05:00,2024-01-30 12:00:00,2024-01-30 12:05:00,2024-01-30,13,15.50767,14.89948,-4.8031,-0.16514,0.42988,-19.39551,15.54534,15.54534,15.54534,0.12747,-1.07574,-0.95293
2024-01-30 20:10:00,2024-01-30 12:05:00,2024-01-30 12:10:00,2024-01-30,13,14.69693,14.06082,12.83476,-0.71033,-0.16362,-1.51041,15.28195,15.28195,15.28195,0.12531,-1.05751,-0.93678
2024-01-30 20:15:00,2024-01-30 12:10:00,2024-01-30 12:15:00,2024-01-30,13,14.48455,13.80382,12.56697,-0.64651,-0.16561,-1.52103,15.00799,15.00799,15.00799,0.12307,-1.03855,-0.91999
2024-01-30 20:20:00,2024-01-30 12:15:00,2024-01-30 12:20:00,2024-01-30,13,15.95085,15.21356,-6.96737,-0.00119,0.3695,-21.85753,15.8964,15.8964,15.8964,0.05564,-1.05234,-1.00624
2024-01-30 20:25:00,2024-01-30 12:20:00,2024-01-30 12:25:00,2024-01-30,13,15.61426,14.92009,-4.99578,-0.08852,0.30798,-19.65327,15.64801,15.64801,15.64801,0.05477,-1.0359,-0.99052
2024-01-30 20:30:00,2024-01-30 12:25:00,2024-01-30 12:30:00,2024-01-30,13,15.53913,14.85079,-5.00559,-0.08114,0.31546,-19.58606,15.56579,15.56579,15.56579,0.05448,-1.03046,-0.98531
2024-01-30 20:35:00,2024-01-30 12:30:00,2024-01-30 12:35:00,2024-01-30,13,14.12019,13.88643,-5.33252,-0.13704,0.46298,-18.74882,14.30157,14.30157,14.30157,-0.04433,-0.87812,-0.88527
2024-01-30 20:40:00,2024-01-30 12:35:00,2024-01-30 12:40:00,2024-01-30,13,13.58488,13.25444,11.83684,-0.67883,-0.1751,-1.58555,14.30806,14.30806,14.30806,-0.04435,-0.87851,-0.88567
2024-01-30 20:45:00,2024-01-30 12:40:00,2024-01-30 12:45:00,2024-01-30,13,14.31482,13.96552,-5.61933,-0.08717,0.40578,-19.17186,14.44678,14.44678,14.44678,-0.04479,-0.88703,-0.89426
2024-01-30 20:50:00,2024-01-30 12:45:00,2024-01-30 12:50:00,2024-01-30,13,16.66498,15.00537,-4.72201,0.99479,0.35126,-19.42152,15.6561,15.6561,15.6561,0.01409,-1.00199,-0.95659
2024-01-30 20:55:00,2024-01-30 12:50:00,2024-01-30 12:55:00,2024-01-30,13,17.00539,15.02886,13.45954,0.69021,-0.22841,-1.845,16.3005,16.3005,16.3005,0.01467,-1.04323,-0.99596
2024-01-30 21:00:00,2024-01-30 12:55:00,2024-01-30 13:00:00,2024-01-30,13,16.32501,14.45588,13.00007,0.65482,-0.19823,-1.69944,15.6561,15.6561,15.6561,0.01409,-1.00199,-0.95659
2024-01-30 21:05:00,2024-01-30 13:00:00,2024-01-30 13:05:00,2024-01-30,14,15.48271,15.60522,15.70248,-1.05137,0.23826,0.23826,16.48462,16.48462,16.48462,0.04945,-1.11766,-1.0204
2024-01-30 21:10:00,2024-01-30 13:05:00,2024-01-30 13:10:00,2024-01-30,14,17.30811,17.3268,17.43491,-1.07099,0.24506,0.24506,18.32412,18.32412,18.32412,0.05497,-1.24238,-1.13426
2024-01-30 21:15:00,2024-01-30 13:10:00,2024-01-30 13:15:00,2024-01-30,14,17.07813,17.11283,17.2196,-1.07166,0.24421,0.24421,18.0955,18.0955,18.0955,0.05429,-1.22687,-1.12011
2024-01-30 21:20:00,2024-01-30 13:15:00,2024-01-30 13:20:00,2024-01-30,14,14.73185,14.83581,14.95226,-1.07589,0.20193,0.20193,15.73536,15.73536,15.73536,0.07238,-1.10147,-0.98503
2024-01-30 21:25:00,2024-01-30 13:20:00,2024-01-30 13:25:00,2024-01-30,14,13.68677,13.85377,13.9622,-1.03444,0.22574,0.22574,14.6538,14.6538,14.6538,0.06741,-1.02577,-0.91733
2024-01-30 21:30:00,2024-01-30 13:25:00,2024-01-30 13:30:00,2024-01-30,14,14.0139,14.15707,14.26813,-1.06351,0.19928,0.19928,15.00837,15.00837,15.00837,0.06904,-1.05059,-0.93952
2024-01-30 21:35:00,2024-01-30 13:30:00,2024-01-30 13:35:00,2024-01-30,14,15.82569,14.81296,14.86446,0.22907,0.22907,0.22907,15.60442,15.60442,15.60442,-0.0078,-1.02053,-0.96903
2024-01-30 21:40:00,2024-01-30 13:35:00,2024-01-30 13:40:00,2024-01-30,14,15.82999,14.8152,14.8668,0.20152,0.20152,0.20152,15.63629,15.63629,15.63629,-0.00782,-1.02261,-0.97101
2024-01-30 21:45:00,2024-01-30 13:40:00,2024-01-30 13:45:00,2024-01-30,14,15.05682,15.29054,15.34381,-1.07803,0.20337,0.20337,16.14292,16.14292,16.14292,-0.00807,-1.05575,-1.00248
2024-01-30 21:50:00,2024-01-30 13:45:00,2024-01-30 13:50:00,2024-01-30,14,14.17935,14.47149,14.47605,-0.96347,0.20001,0.20001,15.20669,15.20669,15.20669,-0.06387,-0.93521,-0.93065
2024-01-30 21:55:00,2024-01-30 13:50:00,2024-01-30 13:55:00,2024-01-30,14,16.16006,15.24186,15.24667,0.20299,0.20299,0.20299,16.02438,16.02438,16.02438,-0.0673,-0.9855,-0.98069
2024-01-30 22:00:00,2024-01-30 13:55:00,2024-01-30 14:00:00,2024-01-30,14,17.79443,16.78253,16.78783,0.20895,0.20895,0.20895,17.65965,17.65965,17.65965,-0.07417,-1.08607,-1.08077
2024-01-30 22:05:00,2024-01-30 14:00:00,2024-01-30 14:05:00,2024-01-30,15,16.09058,15.05219,15.12522,0.19721,0.19721,0.19721,15.87749,15.87749,15.87749,0.01588,-1.02251,-0.94947
2024-01-30 22:10:00,2024-01-30 14:05:00,2024-01-30 14:10:00,2024-01-30,15,19.25586,18.0114,18.09893,0.20837,0.20837,0.20837,19.02846,19.02846,19.02846,0.01903,-1.22543,-1.1379
2024-01-30 22:15:00,2024-01-30 14:10:00,2024-01-30 14:15:00,2024-01-30,15,18.36016,17.17401,17.25744,0.20521,0.20521,0.20521,18.13681,18.13681,18.13681,0.01814,-1.16801,-1.08458
2024-01-30 22:20:00,2024-01-30 14:15:00,2024-01-30 14:20:00,2024-01-30,15,20.59801,19.18106,19.31523,0.20769,0.20769,0.20769,20.32934,20.32934,20.32934,0.06099,-1.35597,-1.22179
2024-01-30 22:25:00,2024-01-30 14:20:00,2024-01-30 14:25:00,2024-01-30,15,20.96805,19.52547,19.66207,0.20896,0.20896,0.20896,20.697,20.697,20.697,0.06209,-1.38049,-1.24389
2024-01-30 22:30:00,2024-01-30 14:25:00,2024-01-30 14:30:00,2024-01-30,15,22.10766,20.58616,20.73023,0.21288,0.21288,0.21288,21.82929,21.82929,21.82929,0.06549,-1.45601,-1.31194
2024-01-30 22:35:00,2024-01-30 14:30:00,2024-01-30 14:35:00,2024-01-30,15,24.78818,23.10156,23.36142,0.22189,0.22189,0.22189,24.51481,24.51481,24.51481,0.05148,-1.63514,-1.37528
2024-01-30 22:40:00,2024-01-30 14:35:00,2024-01-30 14:40:00,2024-01-30,15,24.90651,23.20406,23.46636,0.10972,0.10972,0.10972,24.74482,24.74482,24.74482,0.05196,-1.65048,-1.38818
2024-01-30 22:45:00,2024-01-30 14:40:00,2024-01-30 14:45:00,2024-01-30,15,28.34004,26.40268,26.70116,0.1215,0.1215,0.1215,28.15941,28.15941,28.15941,0.05913,-1.87823,-1.57974
2024-01-30 22:50:00,2024-01-30 14:45:00,2024-01-30 14:50:00,2024-01-30,15,28.93835,26.75263,27.18635,0.23578,0.23578,0.23578,28.53422,28.53422,28.53422,0.16835,-2.01737,-1.58365
2024-01-30 22:55:00,2024-01-30 14:50:00,2024-01-30 14:55:00,2024-01-30,15,28.7382,26.56767,26.99837,0.23509,0.23509,0.23509,28.33592,28.33592,28.33592,0.16718,-2.00335,-1.57264
2024-01-30 23:00:00,2024-01-30 14:55:00,2024-01-30 15:00:00,2024-01-30,15,28.43436,26.28689,26.71302,0.23405,0.23405,0.23405,28.03491,28.03491,28.03491,0.16541,-1.98207,-1.55594
2024-01-30 23:05:00,2024-01-30 15:00:00,2024-01-30 15:05:00,2024-01-30,16,16.004,14.88971,15.04574,0.18641,0.18641,0.18641,15.76085,15.76085,15.76085,0.05674,-1.05755,-0.90152
2024-01-30 23:10:00,2024-01-30 15:05:00,2024-01-30 15:10:00,2024-01-30,16,14.35037,14.4543,14.60573,-1.00049,0.18485,0.18485,15.2958,15.2958,15.2958,0.05506,-1.02635,-0.87492
2024-01-30 23:15:00,2024-01-30 15:10:00,2024-01-30 15:15:00,2024-01-30,16,14.80396,14.97196,15.13002,-1.21973,0.07708,0.07708,15.96621,15.96621,15.96621,0.05748,-1.07133,-0.91327
2024-01-30 23:20:00,2024-01-30 15:15:00,2024-01-30 15:20:00,2024-01-30,16,15.51709,15.80145,15.91403,-1.23118,0.0781,0.0781,16.80204,16.80204,16.80204,-0.05377,-1.07869,-0.96612
2024-01-30 23:25:00,2024-01-30 15:20:00,2024-01-30 15:25:00,2024-01-30,16,15.74156,14.78933,14.89392,0.18115,0.18115,0.18115,15.61037,15.61037,15.61037,-0.04995,-1.00219,-0.8976
2024-01-30 23:30:00,2024-01-30 15:25:00,2024-01-30 15:30:00,2024-01-30,16,19.68003,18.48757,18.61855,0.19403,0.19403,0.19403,19.54856,19.54856,19.54856,-0.06256,-1.25502,-1.12404
2024-01-30 23:35:00,2024-01-30 15:30:00,2024-01-30 15:35:00,2024-01-30,16,19.83826,19.08753,19.05758,0.19547,0.19547,0.19547,19.96624,19.96624,19.96624,-0.32345,-1.07418,-1.10413
2024-01-30 23:40:00,2024-01-30 15:35:00,2024-01-30 15:40:00,2024-01-30,16,23.3289,22.4452,22.40995,0.20706,0.20706,0.20706,23.50258,23.50258,23.50258,-0.38074,-1.26444,-1.29969
2024-01-30 23:45:00,2024-01-30 15:40:00,2024-01-30 15:45:00,2024-01-30,16,26.15147,25.16025,25.12071,0.21642,0.21642,0.21642,26.36211,26.36211,26.36211,-0.42707,-1.41828,-1.45782
2024-01-30 23:50:00,2024-01-30 15:45:00,2024-01-30 15:50:00,2024-01-30,16,28.97927,28.44686,28.18361,0.22616,0.22616,0.22616,29.57834,29.57834,29.57834,-0.82524,-1.35765,-1.62089
2024-01-30 23:55:00,2024-01-30 15:50:00,2024-01-30 15:55:00,2024-01-30,16,33.80336,33.18192,32.87465,0.24223,0.24223,0.24223,34.52436,34.52436,34.52436,-0.96323,-1.58467,-1.89193
2024-01-31 00:00:00,2024-01-30 15:55:00,2024-01-30 16:00:00,2024-01-30,16,34.7419,34.10306,33.78719,0.24095,0.24095,0.24095,35.49115,35.49115,35.49115,-0.9902,-1.62904,-1.94492
2024-01-31 00:05:00,2024-01-30 16:00:00,2024-01-30 16:05:00,2024-01-30,17,25.09194,24.74089,24.52052,0.20564,0.20564,0.20564,25.62428,25.62428,25.62428,-0.73798,-1.08903,-1.3094
2024-01-31 00:10:00,2024-01-30 16:05:00,2024-01-30 16:10:00,2024-01-30,17,24.66534,24.32029,24.10368,0.20428,0.20428,0.20428,25.18643,25.18643,25.18643,-0.72537,-1.07042,-1.28703
2024-01-31 00:15:00,2024-01-30 16:10:00,2024-01-30 16:15:00,2024-01-30,17,25.73581,25.37571,25.14966,0.20768,0.20768,0.20768,26.28515,26.28515,26.28515,-0.75701,-1.11712,-1.34317
2024-01-31 00:20:00,2024-01-30 16:15:00,2024-01-30 16:20:00,2024-01-30,17,34.61568,34.85945,34.08154,0.22986,0.22986,0.22986,35.84844,35.84844,35.84844,-1.46262,-1.21885,-1.99676
2024-01-31 00:25:00,2024-01-30 16:20:00,2024-01-30 16:25:00,2024-01-30,17,35.82735,36.07968,35.27444,0.23362,0.23362,0.23362,37.10772,37.10772,37.10772,-1.51399,-1.26166,-2.0669
2024-01-31 00:30:00,2024-01-30 16:25:00,2024-01-30 16:30:00,2024-01-30,17,39.25986,39.53645,38.6538,0.24428,0.24428,0.24428,40.67512,40.67512,40.67512,-1.65955,-1.38295,-2.2656
2024-01-31 00:35:00,2024-01-30 16:30:00,2024-01-30 16:35:00,2024-01-30,17,39.25167,40.09355,39.00937,0.23781,0.23781,0.23781,41.06721,41.06721,41.06721,-2.05336,-1.21148,-2.29566
2024-01-31 00:40:00,2024-01-30 16:35:00,2024-01-30 16:40:00,2024-01-30,17,44.04263,44.98766,43.77065,0.24869,0.24869,0.24869,46.09888,46.09888,46.09888,-2.30494,-1.35992,-2.57693
2024-01-31 00:45:00,2024-01-30 16:40:00,2024-01-30 16:45:00,2024-01-30,17,48.03082,49.06108,47.7343,0.28713,0.28713,0.28713,50.25652,50.25652,50.25652,-2.51283,-1.48257,-2.80934
2024-01-31 00:50:00,2024-01-30 16:45:00,2024-01-30 16:50:00,2024-01-30,17,51.77193,52.47802,51.27604,0.29695,0.29695,0.29695,53.9005,53.9005,53.9005,-2.42552,-1.71943,-2.92141
2024-01-31 00:55:00,2024-01-30 16:50:00,2024-01-30 16:55:00,2024-01-30,17,52.12326,52.83973,51.62944,0.29253,0.29802,0.29802,54.27302,54.27302,54.27302,-2.44229,-1.73131,-2.9416
2024-01-31 01:00:00,2024-01-30 16:55:00,2024-01-30 17:00:00,2024-01-30,17,52.15553,52.87298,51.66193,0.29209,0.29812,0.29812,54.30726,54.30726,54.30726,-2.44383,-1.7324,-2.94345
